d3mIndex,mido,pmid,py,py2,py3,terriss,riveriss,mariss,terrAtt,rivAtt,marAtt,minpol,rbal,lnkmdist
3945,0,0,57,3249,185193,0,0,0,0,0,0,-9,0.131823157093228,7.34923082461333
15711,0,0,13,169,2197,0,0,0,0,0,0,NA,0.0169909208819715,7.80954132465341
9155,0,0,79,6241,493039,0,0,0,0,0,0,-8,0.10506572326085,8.69767973226446
1606,1,0,1,1,1,1,0,1,0,0,0,1,0.598179453836151,5.83188247728352
15316,0,0,8,64,512,0,0,0,0,0,0,NA,0.00393721386527142,8.0532511535491
15981,0,0,6,36,216,0,0,0,0,0,0,NA,0.00100736435063176,7.44541755670169
15816,0,0,9,81,729,0,0,0,0,0,0,NA,0.0061733032807413,8.13476078241865
18819,0,0,79,6241,493039,0,0,0,0,0,0,-8,0.55741469816273,8.6447065117152
14943,0,0,3,9,27,0,0,0,0,0,0,8,0.625531914893617,8.04076899436758
1571,0,0,56,3136,175616,0,0,0,0,0,0,-3,0.132942380065037,8.52436739516424
20122,0,0,17,289,4913,0,0,0,0,0,0,-3,0.78003120124805,8.59895749321888
23032,0,0,44,1936,85184,0,0,0,0,0,0,-8,0.544498948843728,6.71538338633468
10656,0,0,40,1600,64000,0,0,0,0,0,0,-8,0.0281430273022398,8.43836641087027
14790,0,0,12,144,1728,0,0,0,0,0,0,-7,0.00586382886306874,8.56978564153541
50,0,1,47,2209,103823,0,0,0,0,0,0,-5,0.644911178722151,6.89871453432999
6271,0,1,22,484,10648,0,0,0,0,0,0,-8,0.00207872061374438,8.04012466444838
10997,0,0,26,676,17576,0,0,0,0,0,0,0,0.489656499567016,8.71719093322313
13166,0,0,78,6084,474552,0,0,0,0,0,0,-1,0.911937627811861,7.54168309988211
5874,0,1,28,784,21952,1,0,1,0,0,0,-6,0.0236526161343416,8.01433573729942
1270,0,0,25,625,15625,0,0,0,0,0,0,-9,0.254466892444237,8.30251371851416
4052,0,1,11,121,1331,0,1,0,0,0,0,-8,0.0548448781774422,6.91075078796194
2206,0,0,19,361,6859,0,0,0,0,0,0,-3,0.459212778094695,8.18479265416508
14153,0,0,17,289,4913,0,0,0,0,0,0,-4,0.600727174791274,8.02551638648901
4426,1,0,3,9,27,1,0,1,0,0,0,0,0.00725791242144348,8.24485939591126
13759,0,0,7,49,343,0,0,0,0,0,0,-6,0.0228192206686067,7.76387128782022
13393,0,0,22,484,10648,0,0,0,0,0,0,-7,0.465809072444144,7.77191025643576
4611,0,0,9,81,729,0,0,0,0,0,0,1,0.000371751079361226,8.29629711264251
23799,0,0,55,3025,166375,0,0,0,0,0,0,-8,0.295212342929855,8.65172408437384
9410,0,0,79,6241,493039,0,0,0,0,0,0,-7,0.168349141480374,8.8446246833853
9889,0,0,5,25,125,0,0,0,0,0,0,3,0.151339361883638,7.02997291170639
11666,0,0,44,1936,85184,0,0,0,0,0,0,-9,0.525533639556877,7.37525577800975
4933,0,0,23,529,12167,0,0,0,0,0,0,2,0.00215673684392363,8.72745411689943
13061,0,0,55,3025,166375,0,0,0,0,0,0,-3,0.495451099317665,7.65396918047877
23611,0,0,7,49,343,0,0,0,0,0,0,-2,0.0243416413746589,8.51579221050061
21953,0,0,57,3249,185193,0,0,0,0,0,0,-5,0.543637574950033,7.07496319796604
4326,0,0,83,6889,571787,0,0,0,0,0,0,-7,0.193609339676755,7.20489251020467
2105,0,0,8,64,512,0,0,0,0,0,0,-3,0.955482661668229,7.66199755890189
23287,0,0,33,1089,35937,0,0,0,0,0,0,2,0.111264367816092,7.14834574390007
1224,0,0,69,4761,328509,0,0,0,0,0,0,-4,0.108146431721109,7.97315543344413
20516,0,1,30,900,27000,1,0,1,0,0,0,-6,0.522340425531915,5.30330490805908
459,0,0,62,3844,238328,0,0,0,0,0,0,-3,0.140356043367688,7.78322401633604
13428,0,0,18,324,5832,0,0,0,0,0,0,9,0.127219975382451,7.60339933974067
11491,0,0,11,121,1331,0,0,0,0,0,0,-6,0.45552399461803,7.53529670244409
2267,0,0,80,6400,512000,0,0,0,0,0,0,-8,0.301564972744857,8.18479265416508
10383,0,0,19,361,6859,0,0,0,0,0,0,-5,0.426401869158879,7.01750614294126
18308,0,0,57,3249,185193,0,0,0,0,0,0,-6,0.0740905349794239,7.86326672400957
7354,0,0,36,1296,46656,0,0,0,0,0,0,-9,0.0411138135028616,8.01532730902172
20445,0,0,70,4900,343000,0,0,0,0,0,0,-1,0.453177770954866,8.74735207762435
3110,1,1,24,576,13824,0,0,0,0,0,0,-3,0.0741584458501579,7.68616230349291
12646,0,0,13,169,2197,0,0,0,0,0,0,-3,0.704295557836094,7.15070145759253
9790,0,0,0,0,0,0,0,0,0,0,0,NA,0.00477157360406091,6.77536609093639
2346,0,0,69,4761,328509,0,0,0,0,0,0,5,0.299961225281117,8.23403420769204
16292,0,0,2,4,8,0,0,0,0,0,0,NA,0.00138678003846543,8.63870260881343
6297,0,0,17,289,4913,0,0,0,0,0,0,10,0.000355401404482637,8.09620827165004
5577,0,1,2,4,8,1,0,0,0,0,0,-9,0.00184106332539609,7.73455884435476
11867,0,0,39,1521,59319,0,0,0,0,0,0,-9,0.323516483516484,6.90073066404517
15318,0,0,10,100,1000,0,0,0,0,0,0,NA,0.00377234490010515,8.0532511535491
13777,0,0,25,625,15625,0,0,0,0,0,0,-3,0.0118940717399468,7.76387128782022
7812,0,1,50,2500,125000,0,0,0,0,0,0,-10,0.0516266844821069,8.22255363839696
18088,0,0,8,64,512,0,0,0,0,0,0,-1,0.00598323170731707,8.68558484267669
11716,0,0,38,1444,54872,0,0,0,0,0,0,-8,0.447368421052632,7.18765716411496
10872,0,0,43,1849,79507,0,0,0,0,0,0,-9,0.131662733640484,8.6569551337914
2471,0,0,14,196,2744,0,0,0,0,0,0,-3,0.443282606666044,8.40020983593042
15302,0,0,3,9,27,0,0,0,0,0,0,NA,0.268707482993197,7.97487690055888
18087,0,0,7,49,343,0,0,0,0,0,0,-6,0.00580248346292213,8.68558484267669
10508,0,0,34,1156,39304,0,0,0,0,0,0,-5,0.532107279693487,7.68570306123455
15409,0,0,13,169,2197,0,0,0,0,0,0,NA,0.00081440649867374,6.4377516497364
9703,0,0,5,25,125,0,0,0,0,0,0,NA,0.000632703614170173,7.6685611080159
3556,1,1,0,0,0,1,0,0,1,0,0,-3,0.324801950030469,7.29979736675816
20454,0,0,79,6241,493039,0,0,0,0,0,0,-7,0.639357828533598,8.74735207762435
10400,0,0,36,1296,46656,0,0,0,0,0,0,-5,0.0667275695848235,7.01750614294126
14622,0,0,3,9,27,0,0,0,0,0,0,1,0.314424635332253,6.54534966033442
18646,0,0,86,7396,636056,0,0,0,0,0,0,-10,0.0298013503188686,8.65712903171375
12574,0,0,51,2601,132651,0,0,0,0,0,0,-9,0.814370324189526,8.70350676947973
4495,0,1,68,4624,314432,0,0,0,0,0,0,7,0.0234445061011898,8.24485939591126
2717,0,1,72,5184,373248,0,0,0,0,0,0,7,0.244632129899483,6.97447891102505
24379,0,0,21,441,9261,0,0,0,0,0,0,-3,0.0906459475929311,8.02551638648901
4467,0,1,40,1600,64000,1,0,1,0,0,0,5,0.00608966468549367,8.24485939591126
10339,0,0,46,2116,97336,0,0,0,0,0,0,-9,0.115134559019451,7.35755620091035
8654,0,0,42,1764,74088,0,0,0,0,0,0,-3,0.719102307449162,7.68937110752969
18079,0,0,8,64,512,0,0,0,0,0,0,-8,0.0506615037108745,8.66181288102618
5986,0,1,3,9,27,0,0,0,0,0,0,-5,0.00221958941165887,8.0040315078527
14915,0,0,6,36,216,0,0,0,0,0,0,NA,0.115028901734104,6.3578422665081
16985,0,0,50,2500,125000,0,0,0,0,0,0,-6,0.525834386703201,8.82702806850915
23892,0,0,8,64,512,0,0,0,0,0,0,-5,NA,6.63331843328038
2410,0,0,43,1849,79507,0,0,0,0,0,0,-1,0.0964202564861145,8.37124213593193
16741,0,0,1,1,1,0,0,0,0,0,0,-6,0.00429729830723815,8.5143892640835
22491,0,0,20,400,8000,0,0,0,0,0,0,-3,0.214751721638275,8.22335889947926
18120,0,0,4,16,64,1,0,1,0,0,0,6,0.0304230047926651,5.9427993751267
24248,0,0,64,4096,262144,0,0,1,0,0,0,4,0.0839937298615344,7.76302130901852
21276,0,0,80,6400,512000,0,0,0,0,0,0,-10,0.0208902185699541,8.62694405537536
6826,0,0,1,1,1,0,0,0,0,0,0,2,0.051620614097493,8.83419131820207
17866,0,0,24,576,13824,0,0,0,0,0,0,-6,0.0127688926675115,7.56268124672188
7525,0,0,2,4,8,0,0,0,0,0,0,NA,0.00017035019386207,8.11192806331074
18320,0,0,69,4761,328509,0,0,0,0,0,0,3,0.0916495184077193,7.86326672400957
13846,0,0,1,1,1,0,0,0,0,0,0,-3,0.548201989288447,7.24136628332232
3428,0,0,76,5776,438976,0,1,0,0,0,0,-4,0.305973738883033,7.77064523412918
3381,0,0,29,841,24389,0,0,0,0,0,0,-3,0.692386431489257,7.77064523412918
2464,0,0,7,49,343,0,0,0,0,0,0,-3,0.369961489088575,8.40020983593042
9064,0,0,73,5329,389017,0,0,0,0,0,0,-7,0.252949112671671,8.43988008831357
7761,1,0,12,144,1728,0,0,0,0,0,0,-9,0.0300243252635237,8.22255363839696
16051,0,0,10,100,1000,0,0,0,0,0,0,NA,0.000161631903591777,8.155649270366
13778,0,0,26,676,17576,0,0,0,0,0,0,-3,0.0122126674383992,7.76387128782022
5144,0,0,54,2916,157464,0,0,1,0,0,0,2,0.00741008359391546,8.98907006504365
7602,0,0,2,4,8,0,0,0,0,0,0,10,0.00130099596515441,8.10288913464087
22226,0,0,25,625,15625,0,0,0,0,0,0,-3,0.390104879160967,7.37838371299671
17981,0,0,69,4761,328509,0,0,0,0,0,0,-7,0.0339485794810647,7.78945456608667
11579,0,0,28,784,21952,0,0,0,0,0,0,-10,0.334505391467417,7.41697962138115
15164,0,0,11,121,1331,0,0,0,0,0,0,NA,0.000871330418488445,8.10772006191053
13005,0,0,81,6561,531441,0,0,0,0,0,0,5,0.703802441419952,7.55433482372575
9795,0,0,5,25,125,0,0,0,0,0,0,-7,0.00440919807709973,6.77536609093639
4037,1,1,30,900,27000,0,1,0,0,0,0,-9,0.0444335867331542,6.91075078796194
3119,0,1,8,64,512,0,0,0,0,0,0,-7,0.0672819968538559,7.68616230349291
16423,0,0,6,36,216,0,0,0,0,0,0,NA,0.0266042780748663,7.32646561384032
748,0,0,81,6561,531441,0,0,0,0,0,0,-9,0.564869113112871,8.43468076984177
9999,0,0,30,900,27000,0,0,0,0,0,0,-9,0.144536105774664,7.14045304310116
21222,0,0,26,676,17576,0,0,0,0,0,0,-6,0.0234173082052556,8.62694405537536
2997,0,0,4,16,64,0,0,0,0,0,0,-3,0.962476033963298,8.08147504013705
23205,0,0,60,3600,216000,0,0,0,0,0,0,9,0.0435223108428541,7.53796265976821
6662,0,0,47,2209,103823,0,0,1,0,0,0,-1,0.0601970296042795,8.52555810774787
5192,0,0,12,144,1728,0,0,0,0,0,0,1,0.0282522195695569,9.02617712030286
3676,0,1,37,1369,50653,1,1,0,1,1,0,-3,0.22760639286378,7.55381085200823
5807,0,0,6,36,216,0,0,0,0,0,0,NA,2.94244180943625e-05,8.08332860878638
2561,0,1,11,121,1331,0,0,0,0,0,0,-3,0.120839688930009,8.06620756800626
11998,0,0,49,2401,117649,0,0,0,0,0,0,-9,0.747598496449951,7.71957398925958
11712,0,0,34,1156,39304,0,0,0,0,0,0,-5,0.545217391304348,7.18765716411496
20908,0,0,21,441,9261,0,0,0,0,0,0,-9,0.365301365301365,7.80180040190897
21814,0,1,68,4624,314432,0,0,1,0,0,0,-8,0.62186303700553,5.8805329864007
10820,0,0,62,3844,238328,0,0,0,0,0,0,-9,0.933659597607395,8.54012816269873
182,0,1,20,400,8000,0,0,0,0,0,0,-5,0.240721611451339,6.55819780281227
20637,1,1,0,0,0,0,0,1,0,0,0,-1,0.611707566462168,5.50938833662798
10322,0,0,29,841,24389,0,0,0,0,0,0,-10,0.155745814307458,7.35755620091035
16320,0,0,3,9,27,0,0,0,0,0,0,NA,0.379721669980119,4.66343909411207
6452,0,0,16,256,4096,0,0,0,0,0,0,5,0.2384916918167,8.41648848729461
7316,0,1,24,576,13824,0,0,0,0,0,0,-10,0.0351319825463343,7.99934295271328
7410,0,0,26,676,17576,0,0,0,0,0,0,10,0.0127619129908843,8.01928379291679
5746,0,0,8,64,512,0,0,0,0,0,0,10,0.000109136631220134,8.11072758297449
24087,0,0,5,25,125,0,0,0,0,0,0,-6,0.17729502452698,7.90174751852014
24058,0,0,0,0,0,0,0,0,0,0,0,NA,0.244708311822406,7.77275271646874
12678,0,0,17,289,4913,0,0,0,0,0,0,6,0.0297283444387494,7.14361760270412
11987,0,0,38,1444,54872,0,0,0,0,0,0,-9,0.533862183282027,7.71957398925958
11587,0,0,36,1296,46656,0,0,0,0,0,0,-8,0.592193416836586,7.41697962138115
15899,0,0,10,100,1000,0,0,0,0,0,0,NA,0.000406060556343978,8.31581113188354
20041,0,0,26,676,17576,0,0,0,0,0,0,2,0.256380806533946,8.2872767558146
22398,0,0,17,289,4913,0,0,0,0,0,0,-3,0.0138281659879581,8.56063574925907
19722,0,0,16,256,4096,0,0,0,0,0,0,-10,0.19073505081541,8.10046489102936
16567,0,0,31,961,29791,0,0,0,0,0,0,-6,0.263595235896962,8.06117135969092
3132,0,1,21,441,9261,0,0,0,0,0,0,-5,0.0434956700610039,7.68616230349291
14787,0,0,9,81,729,0,0,0,0,0,0,-7,0.0060829023093174,8.56978564153541
7433,0,0,21,441,9261,0,0,0,0,0,0,8,0.0312063221371496,8.31556648356428
3236,0,1,33,1089,35937,0,0,0,0,0,0,-9,0.0246944408824939,7.31920245876785
23250,0,0,11,121,1331,0,0,0,0,0,0,-6,0.262187088274045,8.07775756373692
11359,0,0,21,441,9261,0,0,0,0,0,0,-9,0.952086811352254,7.5923661285198
1815,0,0,5,25,125,0,0,0,0,0,0,7,0.0444874274661509,7.88833450073865
10965,0,0,65,4225,274625,0,0,0,0,0,0,-9,0.0554190159510385,8.70566247879643
7204,0,0,12,144,1728,0,0,0,0,0,0,1,0.21915904088961,7.83834331555712
15111,0,0,6,36,216,0,0,0,0,0,0,NA,0.000823963787313044,6.5875500148248
10040,0,0,71,5041,357911,0,0,0,0,0,0,-7,0.184020706042091,7.14045304310116
14248,0,0,0,0,0,0,0,0,0,0,0,NA,0.767139737991266,8.51779301148821
16635,0,0,9,81,729,0,0,0,0,0,0,-9,0.160844093500794,8.19007704971905
12543,0,0,20,400,8000,0,0,0,0,0,0,-3,0.207226265019462,8.70350676947973
22813,0,0,72,5184,373248,0,0,0,0,0,0,-9,0.0437073266806723,8.68558484267669
18579,0,0,19,361,6859,0,0,0,0,0,0,-9,0.0594099143074086,8.65712903171375
21355,0,0,69,4761,328509,0,0,0,0,0,0,-4,0.596418292292933,8.30745932701195
15376,0,0,8,64,512,0,0,0,0,0,0,NA,0.0102941176470588,7.62119516280984
20686,0,0,46,2116,97336,0,0,0,0,0,0,-1,0.664288898796255,6.3578422665081
802,0,0,45,2025,91125,0,0,0,0,0,0,0,0.444601300479124,8.45574322910002
4306,0,0,63,3969,250047,0,0,0,0,0,0,5,0.236355109844522,7.20489251020467
17229,0,0,24,576,13824,0,0,0,0,0,0,-1,0.414375621066578,8.79133399330135
20016,0,0,1,1,1,0,0,0,0,0,0,2,0.279045204900718,8.2872767558146
1373,0,0,38,1444,54872,0,0,0,0,0,0,-5,0.470635277652822,8.47741232140439
9033,0,0,42,1764,74088,0,0,0,0,0,0,-5,0.321673164050153,8.43988008831357
16432,0,0,1,1,1,0,0,0,0,0,0,NA,0.000597751739725213,8.1934002319521
22819,0,0,78,6084,474552,0,0,0,0,0,0,-9,0.0464104883894418,8.68558484267669
11748,0,0,2,4,8,0,0,0,0,0,0,-3,0.140222454605951,7.3790081276283
10331,0,0,38,1444,54872,0,0,0,0,0,0,-5,0.10961033913128,7.35755620091035
4049,0,1,8,64,512,0,0,0,0,0,0,-9,0.0553974547547484,6.91075078796194
3066,0,0,73,5329,389017,0,0,0,0,0,0,-10,0.229124990738683,8.08147504013705
8852,0,0,31,961,29791,0,0,0,0,0,0,2,0.830651758931006,8.28223006329669
21849,0,0,23,529,12167,0,0,0,0,0,0,-9,0.35304347826087,6.53813982376767
13052,0,0,46,2116,97336,0,0,0,0,0,0,-9,0.593832599118943,7.65396918047877
5225,0,0,45,2025,91125,0,0,0,0,0,0,-8,0.0207057977640489,9.02617712030286
12999,0,0,75,5625,421875,0,0,0,0,0,0,6,0.579574577139928,7.55433482372575
23539,0,0,5,25,125,0,0,0,0,0,0,-3,0.497016980266177,8.48652777710535
16197,0,0,10,100,1000,0,0,0,0,0,0,NA,0.0171862182116489,7.83399634170946
16539,0,0,3,9,27,0,0,0,0,0,0,-9,0.316327798252516,8.06117135969092
952,0,0,67,4489,300763,0,0,0,0,0,0,-1,0.115212794709146,7.43248380791712
10519,0,0,45,2025,91125,0,0,0,0,0,0,-9,0.609644742473962,7.68570306123455
17528,0,0,44,1936,85184,0,0,0,0,0,0,-9,0.0797253725597138,6.97073007814353
19755,0,0,10,100,1000,0,0,0,0,0,0,-3,0.373867228661749,7.52131798019924
6917,0,0,22,484,10648,0,0,0,0,0,0,-9,0.0181583798035418,8.99156227817161
10062,0,0,8,64,512,0,0,0,0,0,0,-3,0.0664965664965665,7.16472037877186
7747,0,0,68,4624,314432,0,0,0,0,0,0,5,0.0450425541106839,8.1978140322212
16414,0,0,4,16,64,0,0,0,0,0,0,NA,0.0232588699080158,7.13089883029635
70,0,1,67,4489,300763,1,0,1,1,0,1,7,0.67303587233821,6.89871453432999
22529,0,0,58,3364,195112,0,0,0,0,0,0,-8,0.39906103286385,8.22335889947926
12779,0,0,28,784,21952,0,0,0,0,0,0,-9,0.0478263295942854,8.02715010683277
20487,0,1,1,1,1,1,0,1,0,0,0,-6,0.789765458422175,5.30330490805908
19379,0,0,10,100,1000,0,0,0,0,0,0,2,0.131529371467717,6.75809450442773
23434,0,0,40,1600,64000,0,0,0,0,0,0,6,0.00865353175116153,8.49515206053936
23123,0,0,48,2304,110592,0,0,0,0,0,0,7,0.0415392914943356,7.13169851046691
18734,0,0,84,7056,592704,0,0,0,0,0,0,-7,0.920131291028446,8.34593026197902
18729,0,0,79,6241,493039,0,0,0,0,0,0,-5,0.820899542149205,8.34593026197902
24788,0,0,82,6724,551368,0,0,0,0,0,0,-7,0.552134872640645,8.59081533128685
23691,0,0,17,289,4913,0,0,0,0,0,0,-8,0.00950352721948622,8.62927109482159
22206,0,0,5,25,125,0,0,0,0,0,0,-5,0.378414213736409,7.37838371299671
13007,0,0,1,1,1,0,0,0,0,0,0,-3,0.512237762237762,7.65396918047877
17543,0,1,0,0,0,0,0,1,0,0,0,-6,0.0641396564496065,6.97073007814353
14398,0,0,4,16,64,0,0,0,0,0,0,9,0.0391841116478798,8.00235954625271
15966,0,0,2,4,8,0,0,0,0,0,0,NA,0.0165923894412067,7.63626960337937
22039,0,1,42,1764,74088,0,0,0,0,0,0,-8,0.0635182845852363,7.36201055125973
9872,0,0,73,5329,389017,0,0,0,0,0,0,-7,0.196907323485661,7.15148546390474
8965,0,0,59,3481,205379,0,0,0,0,0,0,-7,0.146256689905582,8.6447065117152
24533,0,0,1,1,1,0,0,0,0,0,0,-3,NA,8.4690528160883
4884,0,1,60,3600,216000,0,0,0,0,0,0,3,0.0729330843344316,8.81314100828505
3413,0,0,61,3721,226981,0,0,0,0,0,0,-1,0.52157114277424,7.77064523412918
10095,0,0,41,1681,68921,0,0,0,0,0,0,-8,0.0767441860465116,7.16472037877186
9219,0,0,58,3364,195112,0,0,0,0,0,0,-7,0.720717145846109,8.75904072752422
5483,0,1,7,49,343,0,0,0,0,0,0,3,0.0052281408781483,7.50273821075485
14623,0,0,4,16,64,0,0,0,0,0,0,1,0.27190332326284,6.54534966033442
20777,0,0,67,4489,300763,0,0,0,0,0,0,-7,0.898630136986301,6.93537044601511
4670,0,0,29,841,24389,0,0,0,0,0,0,-1,0.00252550737426468,8.3696208269491
23261,0,0,7,49,343,0,0,0,0,0,0,-1,0.13016393442623,7.14834574390007
4072,0,0,4,16,64,0,0,0,0,0,0,-4,0.199962056535762,6.91968384984741
11799,0,0,53,2809,148877,0,0,0,0,0,0,-9,0.141238507301244,7.3790081276283
8856,0,0,35,1225,42875,0,0,0,0,0,0,2,0.995332555425904,8.28223006329669
8565,0,0,38,1444,54872,0,0,0,0,0,0,3,0.782748425247461,7.71199650704767
4309,0,0,66,4356,287496,0,0,0,0,0,0,6,0.231384802987577,7.20489251020467
21409,0,0,33,1089,35937,0,0,0,0,0,0,-9,0.323992322456814,8.61558951327243
635,0,0,58,3364,195112,0,0,0,0,0,0,5,0.686527175299821,8.34450508359052
13489,0,0,23,529,12167,0,0,0,0,0,0,-3,0.00593188287517169,8.49084921607663
20678,0,0,38,1444,54872,0,0,0,0,0,0,-1,0.598273235144744,6.3578422665081
5967,0,1,31,961,29791,0,0,0,0,0,0,-9,0.00184473553100666,8.0040315078527
23390,0,0,66,4356,287496,0,0,0,0,0,0,7,0.070005534034311,7.85205020726589
18546,0,0,76,5776,438976,0,0,0,0,0,0,-7,0.19317873609981,8.10681603894705
7323,0,0,5,25,125,0,0,0,0,0,0,-3,0.0247679281852494,8.01532730902172
15774,0,0,0,0,0,0,0,0,0,0,0,NA,0.00428328713225431,7.80506704425849
15823,0,0,5,25,125,0,0,0,0,0,0,NA,0.0141944847605225,8.37655086161377
15577,0,1,1,1,1,0,0,0,0,0,0,NA,0.779591836734694,5.32300997913841
7948,0,0,59,3481,205379,0,0,0,0,0,0,10,0.0166874137873028,8.29629711264251
22660,0,0,9,81,729,0,0,0,0,0,0,-5,0.0552833078101072,8.57395152523485
10247,0,0,38,1444,54872,0,0,0,0,0,0,-3,0.0503523528074562,7.37963215260955
3983,0,0,5,25,125,0,0,0,0,0,0,-3,0.0333375991809573,6.91075078796194
9481,0,0,65,4225,274625,0,0,0,0,0,0,-7,0.128169182127304,7.04925484125584
4163,0,1,1,1,1,1,0,1,1,0,1,1,0.590009873112224,7.03085747611612
9847,0,0,48,2304,110592,0,0,0,0,0,0,-10,0.299906279287723,7.15148546390474
6923,0,0,28,784,21952,0,0,0,0,0,0,-5,0.0331856298837431,8.99156227817161
23276,0,0,22,484,10648,0,0,0,0,0,0,-1,0.124778156996587,7.14834574390007
9678,0,0,0,0,0,0,0,0,0,0,0,NA,0.00143302180685358,7.81762544305337
1006,0,0,31,961,29791,0,0,0,0,0,0,-10,0.648130458515284,7.89692465626886
19926,0,0,1,1,1,0,0,0,0,0,0,-3,0.0144425250912908,8.60116662519242
24757,0,0,51,2601,132651,0,0,0,0,0,0,-1,0.252948036801866,8.59081533128685
7423,0,0,11,121,1331,0,0,0,0,0,0,8,0.0565912503837187,8.31556648356428
6456,0,0,20,400,8000,0,0,0,0,0,0,5,0.19824526486881,8.41648848729461
14243,0,0,23,529,12167,0,0,0,0,0,0,8,0.0633135089209856,8.51238163441901
24265,0,0,81,6561,531441,0,0,1,0,0,0,-5,0.0900791054541129,7.76302130901852
7083,0,0,48,2304,110592,0,0,0,0,0,0,-9,0.536608727963338,9.10353436765837
23552,0,0,18,324,5832,0,0,0,0,0,0,2,0.177998472116119,8.48652777710535
261,0,1,8,64,512,0,0,0,0,0,0,2,0.631315079059005,7.539027055824
20806,0,0,9,81,729,0,0,0,0,0,0,-6,0.25715668091283,7.56682847920833
10802,0,0,44,1936,85184,0,0,0,0,0,0,-9,0.779378143575674,8.54012816269873
11918,0,0,8,64,512,0,0,0,0,0,0,-3,0.101829268292683,7.50384074669895
18591,0,0,31,961,29791,0,0,0,0,0,0,-10,0.0575108149768783,8.65712903171375
9561,0,0,2,4,8,0,0,0,0,0,0,-7,0.0654330672327073,6.69703424766648
3578,0,1,11,121,1331,0,0,0,0,0,0,-5,0.597472924187726,7.29979736675816
23107,0,0,32,1024,32768,0,0,0,0,0,0,-5,0.027973120800125,7.13169851046691
14123,0,0,15,225,3375,0,0,0,0,0,0,-4,0.0261178811240985,8.08116577772543
10143,0,0,4,16,64,0,0,0,0,0,0,3,0.060964666292765,7.29709100516042
14495,0,0,8,64,512,0,0,0,0,0,0,-8,0.308737409229328,7.91095738284559
20959,0,0,72,5184,373248,0,0,0,0,0,0,0,0.0782095883020482,7.80180040190897
11162,0,0,22,484,10648,0,0,0,0,0,0,-9,0.989275362318841,7.29844510150815
11342,0,0,4,16,64,0,0,0,0,0,0,-9,0.981488406881077,7.5923661285198
23368,0,0,44,1936,85184,0,0,0,0,0,0,5,0.0676894893519579,7.85205020726589
4036,0,1,29,841,24389,0,1,0,0,0,0,-9,0.0406303236797274,6.91075078796194
3187,0,0,15,225,3375,1,0,0,0,0,0,-3,0.0139257211085276,7.31920245876785
2536,0,0,79,6241,493039,0,0,0,0,0,0,-7,0.540284360189573,8.40020983593042
1745,0,0,7,49,343,0,0,0,0,0,0,1,0.0250795575087134,8.44591198941127
13890,0,0,17,289,4913,0,0,0,0,0,0,-8,0.508928571428572,7.09589322109753
18387,0,0,7,49,343,0,0,0,0,0,0,-9,0.789877580851453,7.64683139143048
17110,0,0,85,7225,614125,0,0,0,0,0,0,-3,0.0648622306727489,8.55929436743487
20501,0,1,15,225,3375,1,0,1,0,0,0,-9,0.735905044510386,5.30330490805908
17042,0,0,17,289,4913,0,0,0,0,0,0,-10,0.0853743876836949,8.55929436743487
1048,0,0,73,5329,389017,0,0,0,0,0,0,-7,0.48535519715195,7.89692465626886
13051,0,0,45,2025,91125,0,0,0,0,0,0,-9,0.596099057637519,7.65396918047877
8505,0,0,12,144,1728,0,0,0,0,0,0,7,0.1847533632287,7.49776170062257
6348,0,0,68,4624,314432,0,0,0,0,0,0,10,0.00169449096466675,8.09620827165004
14396,0,0,2,4,8,0,0,0,0,0,0,8,0.0416901408450704,8.00235954625271
6667,0,0,52,2704,140608,0,0,1,0,0,0,0,0.0698855259016285,8.52555810774787
4061,0,1,20,400,8000,0,1,0,0,0,0,-8,0.0539715971566183,6.91075078796194
7387,0,0,3,9,27,0,0,0,0,0,0,10,0.0109609433149215,8.01928379291679
2295,0,0,18,324,5832,0,0,0,0,0,0,-3,0.12736660929432,8.23403420769204
22573,0,0,12,144,1728,0,0,0,0,0,0,-3,0.861681518791166,8.55313931818971
17659,0,0,87,7569,658503,0,0,0,0,0,0,-3,0.0402863720224004,7.23705902612474
6598,0,0,22,484,10648,0,0,0,0,0,0,-7,0.0059446148528967,8.42901750051251
9403,0,0,72,5184,373248,0,0,0,0,0,0,-8,0.222206344669906,8.8446246833853
8182,0,0,2,4,8,0,0,0,0,0,0,-7,0.00344576382312231,8.76280248744611
6519,0,0,13,169,2197,0,0,0,0,0,0,-9,0.112920635297188,8.29579811063615
17166,0,0,51,2601,132651,0,0,0,0,0,0,-6,0.0474516437449437,8.80866806210672
4494,0,1,67,4489,300763,1,0,1,1,0,1,7,0.0229954577546945,8.24485939591126
10774,0,0,16,256,4096,0,0,0,0,0,0,-3,0.669076569175156,8.54012816269873
4289,0,0,46,2116,97336,0,0,0,0,0,0,0,0.438531313326257,7.20489251020467
2128,0,0,31,961,29791,0,0,0,0,0,0,-1,0.916335791264889,7.66199755890189
2663,0,1,18,324,5832,1,0,0,0,0,0,-9,0.485133961381707,6.97447891102505
24616,0,0,84,7056,592704,0,0,0,0,0,0,-6,0.108989946648278,8.4690528160883
6003,0,1,20,400,8000,0,0,0,0,0,0,-5,0.00442219162540207,8.0040315078527
21800,0,1,54,2916,157464,0,0,1,0,0,0,-8,0.786715867158672,5.8805329864007
22104,0,0,32,1024,32768,0,0,0,0,0,0,-9,0.13838533927687,7.65964295456468
